customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
6542,Amy Vargas,saustin@example.org,Haiti,2021-01-31,Standard,5098.95
6543,Mary Warren,spencetheresa@example.net,Ecuador,2024-05-26,Premium,9475.17
6544,Herbert Kennedy,cervantespatricia@example.com,Cambodia,2024-07-25,Standard,818.93
6545,John Bryant,ekelley@example.org,South Africa,2025-05-04,Premium,6016.45
6546,Amanda Porter,gonzalesdavid@example.org,Guinea,2022-12-24,Basic,5605.34
6547,Molly Robles,mike67@example.org,Jersey,2021-12-15,Standard,7573.95
6548,Misty Gomez,christina04@example.org,Sri Lanka,2024-04-11,Standard,2314.85
6549,Laura Lozano,jacksonjohn@example.org,United States Virgin Islands,2022-07-11,Premium,1074.32
6550,Matthew Brooks,johnjones@example.net,Congo,2022-12-27,Standard,9019.65
6551,Emily Burke,qdougherty@example.net,Slovenia,2021-05-31,Standard,7236.32
6552,David Hartman,david11@example.net,Marshall Islands,2020-06-01,Basic,9118.60
6553,James Daniel,amanda66@example.net,United States Virgin Islands,2021-09-30,Premium,2453.92
6554,Cody Edwards,matthew52@example.net,Wallis and Futuna,2020-07-20,Standard,9876.12
6555,Matthew Nelson,susan21@example.net,Saint Pierre and Miquelon,2020-01-31,Basic,4442.52
6556,Michael Martin,lopezsheryl@example.net,Bangladesh,2022-08-24,Premium,5908.33
6557,John Thomas,obaker@example.com,Bahamas,2022-04-25,Basic,5914.79
6558,Krystal Hayden,harrisshannon@example.net,Norfolk Island,2020-09-06,Standard,29.84
6559,Miss Kristina Mann,ebrown@example.org,Kuwait,2023-08-08,Premium,2197.43
6560,Kyle Morgan,boydjames@example.net,Saint Helena,2023-06-05,Premium,3650.76
6561,Randy Howell,gcobb@example.org,Kenya,2025-07-15,Premium,6172.94
6562,April Mcclure,robinsondaniel@example.org,Cocos (Keeling) Islands,2023-04-17,Standard,4991.24
6563,Vanessa Ross,shirley66@example.com,Dominican Republic,2024-04-09,Standard,1709.76
6564,Debra Montes,keith48@example.org,Afghanistan,2022-07-18,Basic,8696.97
6565,Meredith Hardy,martinebony@example.net,Croatia,2021-12-18,Basic,6973.82
6566,Charles Hall,drobbins@example.com,Mali,2023-09-16,Premium,9399.48
6567,Jonathan Martin,sherry41@example.net,Greece,2022-11-19,Premium,2038.41
6568,Nathaniel Kane,jill20@example.org,Colombia,2022-10-11,Basic,9609.18
6569,Donna Bernard,jessica45@example.com,Monaco,2022-08-23,Standard,9017.15
6570,Cassandra Thompson,brandon42@example.org,Montserrat,2025-11-18,Standard,1472.98
6571,Terry Williams,zunigamichelle@example.net,Aruba,2024-09-19,Basic,2357.08
6572,Kevin Burch,leemichael@example.org,Turks and Caicos Islands,2020-03-29,Standard,9234.76
6573,Willie Lee,tiffanyjones@example.org,Guernsey,2021-12-07,Basic,8709.18
6574,Patricia Reed,jenniferzuniga@example.org,Turks and Caicos Islands,2020-02-29,Standard,650.20
6575,Dawn Andrews,heatherrobles@example.com,Saudi Arabia,2024-03-17,Standard,4569.70
6576,Blake Herring,marcus79@example.net,Ukraine,2025-05-20,Basic,33.39
6577,Cathy Allen,nromero@example.net,Saudi Arabia,2025-12-13,Basic,563.20
6578,Nicole Brown,jennifercox@example.net,Maldives,2023-05-20,Premium,7616.75
6579,Daniel Wright,stephanie01@example.org,Maldives,2024-07-29,Standard,3911.47
6580,Mark Gallegos,daniel20@example.com,Ghana,2023-06-02,Standard,3045.19
6581,Alexandria Roberts,jessica68@example.net,Netherlands,2022-11-11,Premium,8329.20
6582,Nathaniel Page,ericberger@example.com,Anguilla,2025-09-06,Basic,6813.92
6583,Donald Flowers,mroberts@example.com,Timor-Leste,2025-08-14,Premium,8949.77
6584,Kristina Mendez,davisgene@example.org,Portugal,2022-03-05,Premium,2786.91
6585,Diane Allen,icarroll@example.net,Norfolk Island,2020-05-31,Basic,3737.31
6586,Jodi Rogers,powelljohn@example.com,Heard Island and McDonald Islands,2021-12-02,Basic,8976.50
6587,Anthony Austin,osbornerobert@example.net,Mali,2020-12-30,Standard,9858.58
6588,Mary Petty,,Nepal,2023-12-04,Standard,7582.66
6589,Michael Gregory,william86@example.net,Spain,2022-01-07,Basic,6776.03
6590,Brandon Kelley,marshalljulian@example.org,Moldova,2025-06-06,Premium,1154.12
6591,Steven Mills,nboone@example.org,Kazakhstan,2021-02-22,Premium,7116.21
6592,Tammy Davis,stevenortiz@example.org,Norfolk Island,2024-01-23,Basic,7389.87
6593,Shannon Simpson,crystal93@example.net,Dominican Republic,2020-04-03,Standard,7936.57
6594,Nicholas Ruiz,cmoon@example.org,Cocos (Keeling) Islands,2022-02-16,Standard,1550.37
6595,Michael Hayes,jose62@example.org,Senegal,2024-12-05,Basic,8393.83
6596,Andrew Figueroa,halepatricia@example.net,Papua New Guinea,2023-01-01,Standard,9840.13
6597,Julie Tran,morgancalhoun@example.org,Taiwan,2021-04-19,Premium,4983.54
6598,Martin Evans,judith93@example.com,Libyan Arab Jamahiriya,2020-04-21,Premium,9719.82
6599,Sara Deleon,martinkelly@example.net,Congo,2025-07-15,Basic,1551.46
6600,Richard Mendez,caleb54@example.com,San Marino,2023-11-06,Standard,6720.38
6601,Ryan Harris,cynthiawallace@example.com,Turks and Caicos Islands,2021-06-02,Standard,4758.35
6602,John Mcgee,popeshelby@example.org,Bolivia,2025-02-27,Standard,3374.22
6603,Haley Cooper,hroberts@example.net,Liechtenstein,2020-11-16,Standard,3533.08
6604,William West,floresjonathan@example.org,Uganda,2023-04-20,Premium,5884.39
6605,Trevor Gomez,lisa85@example.net,Cambodia,2025-10-25,Basic,5711.03
6606,Brittany Anderson,faith76@example.com,San Marino,2023-05-05,Standard,6359.42
6607,Kimberly Nelson,jonking@example.org,Turkey,2024-11-11,Standard,2604.59
6608,Jeremy Grimes,tmartinez@example.net,San Marino,2021-01-01,Standard,2700.68
6609,Dana Thompson,jennifer11@example.com,Mongolia,2022-12-23,Basic,8036.32
6610,Shannon Salas,christopherhenderson@example.org,Cameroon,2023-07-03,Premium,5010.55
6611,Michelle Thomas,bbernard@example.com,Sudan,2023-10-21,Premium,4549.10
6612,Virginia Orozco,olsenkeith@example.com,Botswana,2022-08-29,Standard,8698.02
6613,Mark Cantu,ajohnson@example.net,Cameroon,2022-07-09,Standard,7826.11
6614,Dr. Amy Hubbard MD,sarah15@example.net,Wallis and Futuna,2024-07-09,Standard,9623.33
6615,Michelle Ross,leblancmichael@example.org,Falkland Islands (Malvinas),2021-03-12,Standard,8200.86
6616,Allison Fischer,joseph65@example.net,Costa Rica,2025-04-06,Basic,1231.74
6617,Dawn Martin,heather03@example.com,Angola,2025-02-11,Standard,6969.67
6618,Brandi Guerra,randyperkins@example.com,Saint Lucia,2020-09-27,Basic,2542.34
6619,Katrina Bryant,hardinlisa@example.org,Romania,2020-03-10,Premium,4586.39
6620,Jonathan Thompson,michaelmonroe@example.net,Hungary,2020-10-05,Basic,4913.06
6621,Colleen Zuniga MD,larry23@example.com,Mauritius,2022-05-01,Standard,6770.37
6622,Nicole Bradley,jaclynellis@example.org,Nigeria,2020-05-21,Standard,4768.87
6623,Ashley Richardson,ihoward@example.net,South Georgia and the South Sandwich Islands,2021-01-27,Standard,434.23
6624,Brian Chambers,daniel25@example.org,Antigua and Barbuda,2024-10-24,Basic,9763.41
6625,Monica Perez,imorales@example.net,Palestinian Territory,2025-10-12,Standard,3911.51
6626,Molly Brown,hthomas@example.com,Lithuania,2021-02-16,Basic,5647.20
6627,Thomas Ramirez,mariotaylor@example.org,Saint Pierre and Miquelon,2024-07-21,Standard,451.25
6628,James Wolfe,eguerrero@example.net,Liechtenstein,2025-05-19,Basic,4205.28
6629,Alan Santiago,sandradaniel@example.com,Brunei Darussalam,2022-09-22,Basic,7357.13
6630,Daniel Russell,raymondwheeler@example.net,Finland,2021-11-30,Premium,8482.42
6631,Michael Ramos,eric81@example.com,Moldova,2022-12-14,Premium,3111.36
6632,Allen Adams,jameshernandez@example.com,Argentina,2022-01-31,Standard,6121.50
6633,Judy Ramos,foleyjennifer@example.com,Philippines,2022-02-14,Premium,7267.81
6634,Peter Lopez,efowler@example.com,United States Minor Outlying Islands,2022-05-17,Basic,867.93
6635,Natalie Maxwell,morrisjennifer@example.org,Martinique,2023-11-30,Basic,1858.70
6636,Emily Smith,briansellers@example.net,Paraguay,2022-07-25,Basic,6651.29
6637,Holly Delgado,mannmichelle@example.net,Jordan,2022-08-10,Basic,9423.07
6638,Dennis Cook,emckee@example.com,Japan,2023-05-02,Standard,5853.93
6639,Bradley Parker,amber99@example.net,Micronesia,2025-01-10,Premium,5190.20
6640,John Boyd Jr.,vneal@example.net,Guatemala,2022-05-27,Basic,5424.46
6641,Lori Barrett,theresabishop@example.net,Brunei Darussalam,2023-12-14,Standard,9169.87
6642,Leslie Peters,ccohen@example.org,Bermuda,2022-01-15,Basic,2797.08
6643,Karen Garrett,christopherkent@example.com,New Zealand,2020-04-25,Standard,3660.72
6644,Jenna Hess,ujohnson@example.com,Martinique,2023-10-21,Premium,9105.21
6645,William Flowers,robertryan@example.net,Palau,2022-04-22,Standard,9060.00
6646,Jody Brown,johnsonthomas@example.com,Monaco,2023-08-25,Basic,8297.77
6647,Christina Johnson,perrymitchell@example.net,Vanuatu,2024-07-24,Basic,27.47
6648,Sandra Nunez,zbarrera@example.com,Congo,2023-06-25,Premium,6981.78
6649,Charles Fuller,amy20@example.net,Martinique,2024-06-12,Standard,1747.18
6650,Gregory Flores,susangardner@example.net,Bhutan,2021-05-04,Premium,3224.60
6651,Michael Montoya,angela60@example.org,Argentina,2021-11-19,Standard,8440.44
6652,Katie Sanford,alambert@example.com,Cook Islands,2024-04-11,Standard,8499.41
6653,Jesus Gentry,emoran@example.net,American Samoa,2022-07-14,Premium,4546.95
6654,Bruce Woods,ericmartin@example.net,San Marino,2022-10-11,Standard,5308.78
6655,Daniel Benitez,xchapman@example.net,Monaco,2021-07-01,Basic,9446.09
6656,Jennifer Stewart,dbridges@example.org,Albania,2022-09-25,Standard,1093.78
6657,Amy Rodriguez,kelseymayer@example.net,Guatemala,2022-05-03,Premium,4280.89
6658,Elizabeth French,dianewashington@example.com,New Zealand,2023-08-17,Standard,9427.88
6659,Barbara Trujillo,marcus84@example.net,Grenada,2025-03-28,Basic,9971.18
6660,Richard Collier,mark99@example.org,Aruba,2024-02-06,Basic,8711.41
6661,James Li,sandralong@example.org,Saint Pierre and Miquelon,2025-06-02,Basic,3984.62
6662,Trevor Small,hernandezmichael@example.net,British Virgin Islands,2020-03-10,Standard,6312.83
6663,Jonathan Kidd,bellsarah@example.com,South Georgia and the South Sandwich Islands,2020-07-07,Standard,879.69
6664,Taylor Jenkins,davidmason@example.net,Estonia,2024-10-10,Premium,8848.54
6665,Diana Fleming,iadams@example.com,Djibouti,2024-04-05,Standard,1268.74
6666,Melissa Bridges,russell65@example.net,Norway,2021-09-25,Basic,6389.07
6667,Marcus Parker,cruzmelissa@example.com,France,2022-06-06,Standard,7556.70
6668,Melissa Daniels,jessica23@example.org,Nicaragua,2021-11-21,Standard,218.89
6669,Nicole Porter,kimberlymoon@example.com,Lao People's Democratic Republic,2020-04-23,Standard,1448.00
6670,Jessica Davis,deannaspencer@example.org,Angola,2023-02-03,Standard,7576.48
6671,Roger Garcia,jaredsalinas@example.org,Cuba,2020-10-10,Standard,4114.95
6672,Shane Smith,richardswhitney@example.com,Japan,2025-07-10,Standard,4920.33
6673,James Norris,emartinez@example.net,Ethiopia,2022-09-18,Standard,1521.18
6674,Beverly Davis,christinelopez@example.org,Montserrat,2025-12-27,Standard,8670.82
6675,Jill Smith,smithdavid@example.com,Macao,2022-08-13,Standard,7883.32
6676,Mallory Harrell,mark26@example.org,Venezuela,2021-03-07,Standard,3069.97
6677,Kelsey Brandt MD,john74@example.com,Uganda,2024-02-08,Standard,3507.92
6678,Michelle Strickland,sarah00@example.org,Madagascar,2022-09-08,Premium,5061.36
6679,Ricky Wolfe,jessejohnson@example.net,French Guiana,2020-09-27,Basic,6971.57
6680,Chelsea Santos,chutchinson@example.org,Costa Rica,2023-09-20,Standard,7495.35
6681,Patrick Owens,garysloan@example.net,Saint Helena,2022-06-23,Standard,329.08
6682,Bridget Wallace,uashley@example.net,Tanzania,2025-01-20,Standard,3989.19
6683,Matthew Robinson,browncarrie@example.com,Latvia,2022-10-11,Standard,5061.58
6684,Sarah Powell,hessrobert@example.net,Nicaragua,2025-11-24,Standard,3511.38
6685,Jose Romero DVM,gwright@example.org,United States of America,2024-10-15,Basic,8307.95
6686,Lucas Faulkner,christopher35@example.org,New Zealand,2022-07-01,Premium,8051.27
6687,Jason Lopez,clarksara@example.net,Faroe Islands,2020-05-24,Standard,3287.79
6688,Dale King,ohansen@example.org,Guatemala,2020-05-01,Standard,4989.66
6689,Jeffrey Hanson,xstafford@example.org,French Polynesia,2021-08-26,Standard,4844.48
6690,David Morgan,santiagocynthia@example.com,Ghana,2025-12-20,Basic,80.84
6691,Patricia Parker,andersonjames@example.org,Anguilla,2023-06-12,Standard,8230.53
6692,Robert Moss,ericrice@example.com,Hong Kong,2025-12-05,Standard,8522.33
6693,Kaitlin Smith,mbautista@example.net,Iran,2024-02-21,Premium,2084.58
6694,Jessica Knox,stanley36@example.com,Sao Tome and Principe,2022-10-13,Basic,865.06
6695,Tiffany Reynolds,cynthia28@example.com,United States Virgin Islands,2022-09-09,Standard,7725.91
6696,Brian Lawson,michael92@example.net,Nauru,2021-09-30,Standard,2107.50
6697,Paula Price,clarkjames@example.net,Mali,2021-05-29,Standard,9452.25
6698,Christopher Benson,vrodriguez@example.com,Moldova,2021-05-04,Premium,3140.15
6699,Clayton Thompson,parkerdebra@example.net,Vanuatu,2023-01-09,Basic,5064.31
6700,Jesus Thomas,chungangela@example.net,Dominican Republic,2025-12-23,Basic,9624.67
6701,Crystal Ochoa,alexanderwells@example.com,North Macedonia,2025-07-18,Premium,282.30
6702,David Boyle,shaunsnyder@example.com,Chile,2023-02-06,Premium,854.89
6703,Richard Love,lopezlindsay@example.com,Estonia,2021-11-08,Standard,9691.71
6704,Annette Williams,melissa82@example.com,Somalia,2024-05-04,Standard,3841.68
6705,Tiffany Hensley,thomasthomas@example.net,Australia,2022-09-27,Premium,2778.98
6706,Allen Neal,matthewthompson@example.com,Macao,2023-03-15,Basic,4211.12
6707,Donald Barnes,amandamckenzie@example.net,Germany,2025-05-31,Basic,6725.51
6708,Amy Price,ldalton@example.org,Sweden,2020-02-19,Standard,4641.03
6709,Eric Hale,pachecolynn@example.net,Philippines,2024-11-29,Basic,1329.74
6710,Teresa Patrick,jasoncabrera@example.org,Micronesia,2021-07-21,Standard,1917.23
6711,Anne Sanford,ywaller@example.com,Slovenia,2020-04-16,Standard,3942.59
6712,Shannon Kelley,bradleypaul@example.org,Algeria,2020-07-29,Standard,489.18
6713,Natalie Thompson,jenkinsmarcia@example.net,Portugal,2024-07-28,Premium,3696.62
6714,Donald Murphy,eturner@example.net,Jordan,2024-02-11,Basic,4918.14
6715,Omar Scott,jessica42@example.net,Martinique,2024-04-20,Premium,8096.60
6716,April Bowers,lisabenson@example.org,Uzbekistan,2021-09-03,Basic,8736.86
6717,Jamie Brown,imartinez@example.com,Saint Martin,2025-08-21,Standard,8736.06
6718,Darren Carr,teresa92@example.com,Niue,2025-05-18,Premium,2536.13
6719,Jamie Hopkins,gary74@example.net,Turks and Caicos Islands,2024-07-15,Basic,1426.81
6720,Daniel Scott,jrobinson@example.org,Slovakia (Slovak Republic),2023-06-16,Basic,4024.40
6721,Michael Berry,joshuajackson@example.net,Brazil,2025-07-12,Basic,6129.28
6722,Jason Savage,samuel93@example.com,Australia,2021-05-21,Standard,6412.69
6723,Benjamin Davis,lisadelgado@example.com,Cote d'Ivoire,2021-10-29,Premium,945.20
6724,Shawn Carney,jonathansingh@example.com,Puerto Rico,2021-01-01,Standard,5515.26
6725,Alexander Lewis,angela55@example.net,Sao Tome and Principe,2023-10-16,Basic,9109.48
6726,Cynthia Gordon,,Swaziland,2020-03-13,Basic,9217.81
6727,Danny Collins,mvazquez@example.com,Heard Island and McDonald Islands,2023-12-03,Standard,39.33
6728,Carly Long,jacobkemp@example.org,Uganda,2022-12-21,Standard,4443.35
6729,Brianna Ponce,robinsonlonnie@example.org,Norway,2021-12-22,Standard,5624.06
6730,Linda Johnson,amy56@example.net,Marshall Islands,2023-05-01,Standard,6457.85
6731,Kayla Williamson,mmitchell@example.com,Yemen,2025-08-24,Premium,5793.48
6732,Shannon Church,vcamacho@example.net,Bahrain,2023-01-17,Basic,3778.27
6733,Matthew Franklin,howarddalton@example.net,French Southern Territories,2020-02-06,Basic,278.01
6734,Jessica Hernandez,qcarey@example.com,Reunion,2021-06-07,Standard,5264.23
6735,Erica Davila,velasquezjamie@example.net,Papua New Guinea,2025-09-13,Basic,3600.60
6736,Thomas Garcia,johnschroeder@example.net,Sweden,2023-02-08,Standard,2415.95
6737,Meghan Johnson,sstevens@example.org,Saint Vincent and the Grenadines,2021-01-30,Standard,9676.71
6738,Donna Luna,timothyfrancis@example.net,Saint Kitts and Nevis,2023-07-05,Basic,4883.79
6739,Gina Wallace,davidbird@example.net,French Guiana,2021-08-01,Standard,7871.74
6740,Andrew Floyd,jonesscott@example.net,Bulgaria,2025-03-08,Standard,6120.31
6741,Mr. Charles Andrews MD,paulmorrison@example.net,French Polynesia,2020-07-15,Standard,8555.56
6742,James Barajas,vduncan@example.org,Turkmenistan,2021-03-06,Basic,656.25
6743,Madeline Byrd,eperez@example.org,Qatar,2025-10-07,Standard,8718.21
6744,Rachel Randall,corey52@example.com,Equatorial Guinea,2025-09-01,Basic,5700.36
6745,Vanessa Guerrero PhD,jamesbrown@example.net,Mayotte,2025-11-14,Basic,1198.32
6746,Brian Aguilar,lewisryan@example.org,Svalbard & Jan Mayen Islands,2020-06-10,Standard,4456.63
6747,Scott Hayes,tinawhite@example.com,Falkland Islands (Malvinas),2021-03-07,Premium,1904.27
6748,Jennifer Wells,thompsonbecky@example.com,Vanuatu,2021-01-08,Standard,1059.87
6749,Ann Sanchez,igallegos@example.com,Vanuatu,2023-05-04,Basic,6763.80
6750,Tracy Mitchell,rphillips@example.com,Turkey,2024-05-31,Premium,5120.23
6751,James Martinez Jr.,johnadams@example.net,Poland,2024-08-07,Premium,9562.62
6752,Joseph Padilla,knapprobin@example.net,Philippines,2024-01-25,Standard,8913.91
6753,Mrs. Natalie Leach MD,nparker@example.net,Costa Rica,2025-03-19,Standard,3197.97
6754,Dennis Walker,,Malta,2022-08-01,Standard,5456.17
6755,Peter Brown,andersonlaura@example.org,South Georgia and the South Sandwich Islands,2025-02-06,Basic,763.51
6756,Courtney Pennington,amanda25@example.org,El Salvador,2021-09-05,Basic,7042.61
6757,Mr. John Stevens,kimberlyyoung@example.org,Congo,2021-11-01,Standard,2174.16
6758,Michele Villanueva,murphyian@example.net,China,2025-07-12,Standard,2051.64
6759,Jennifer Brown,owensshawn@example.com,Uzbekistan,2023-09-15,Basic,9817.54
6760,Danielle Harrington,kfernandez@example.net,Saint Martin,2024-10-01,Premium,3172.36
6761,Kimberly Calderon,sandra72@example.com,Oman,2025-06-19,Premium,2149.75
6762,Daniel Garcia,johnsonjared@example.net,Czech Republic,2024-10-02,Basic,6498.39
6763,Felicia Brooks,pschmidt@example.com,Uruguay,2023-03-12,Premium,2972.35
6764,Christian Martin,chrisbell@example.org,Thailand,2022-02-14,Standard,1804.57
6765,Andrea Gregory,apowell@example.com,Guyana,2023-10-19,Basic,9219.96
6766,Ashley Mitchell,kathryncooke@example.com,Rwanda,2023-07-02,Basic,3434.17
6767,Joseph Shea,lynn72@example.org,Austria,2022-02-15,Standard,2335.84
6768,Jeffrey Payne,paul64@example.net,United States Minor Outlying Islands,2024-10-01,Basic,9327.93
6769,Jessica Carr,solisjustin@example.com,Somalia,2022-10-29,Standard,6016.37
6770,Jason Wells,webbstacey@example.org,Poland,2020-03-27,Basic,8242.98
6771,Christine Berg,bryanhuang@example.com,Bulgaria,2021-04-06,Standard,326.07
6772,Emily Henderson,werneramber@example.com,Poland,2020-06-17,Standard,7014.56
6773,Maria Lopez,hayleygoodwin@example.com,Bosnia and Herzegovina,2021-05-04,Premium,8238.86
6774,Jerry Diaz,angelapadilla@example.org,Niger,2025-03-19,Standard,6278.77
6775,Mark Brown,darius12@example.org,Vanuatu,2025-02-07,Basic,5672.52
6776,James Banks,erin24@example.com,Sierra Leone,2020-07-31,Standard,1397.55
6777,Erin Reyes,matthewgonzalez@example.org,Angola,2025-11-08,Premium,1439.74
6778,Justin Jones,rbrown@example.org,United States Virgin Islands,2021-02-23,Standard,9052.03
6779,Zachary Campbell,jacobwoodard@example.com,Czech Republic,2022-08-09,Premium,4514.24
6780,Albert Davis,wilsonjustin@example.com,Eritrea,2022-07-29,Premium,8917.26
6781,Kimberly Davidson,lynnedward@example.net,Pakistan,2022-06-28,Standard,7985.48
6782,Stephen Hopkins,patriciaharvey@example.net,Andorra,2020-09-27,Standard,9749.63
6783,Caitlin Hernandez,nguzman@example.net,Bermuda,2023-02-09,Basic,1301.87
